"Mois de Reporting";"Mois de vente";"Plateforme";"Pays / Région";"Nom du label";"Nom de l'artiste";"Titre de la sortie";"Titre de la piste";"UPC";"ISRC";"Reference catalogue sortie";"Type de sortie";"Type de vente";"Quantite";"Devise de paiement du client";"Prix unitaire";"Frais de reproduction mechanique";"Revenu brut";"Taux de revenu client";"Revenu Net"
"2023-09-01";"2023-09-01";"YouTube UGC";"Austria";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"1";"EUR";"0,012440";"0,000000";"0,012440262460500";"0,75";"0,009330196845375"
"2023-09-01";"2023-09-01";"YouTube UGC";"India";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"2";"EUR";"0,001173";"0,000000";"0,002346370960500";"0,75";"0,001759778220375"
"2023-09-01";"2023-08-01";"Amazon Premium";"Luxembourg";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La mauvaise herbe ";"3616558447944";"QZ-DA4-21-05744";"";"Music release";"Stream";"2";"EUR";"0,010788";"0,000000";"0,021575450000000";"0,75";"0,016181587500000"
"2023-09-01";"2023-09-01";"YouTube Audio Tier";"Canada";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"4";"EUR";"0,001558";"0,000000";"0,006232519188000";"0,75";"0,004674389391000"
"2023-09-01";"2023-09-01";"YouTube Official Content";"Turkey";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La mauvaise herbe ";"3616558447944";"QZ-DA4-21-05744";"";"Music release";"Stream";"2";"EUR";"0,000330";"0,000000";"0,000659773453500";"0,75";"0,000494830090125"
"2023-07-01";"2023-05-01";"Qobuz Stream";"France";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Comme un chien ";"3616840797078";"FR-X76-21-65458";"";"Music release";"Stream";"2";"EUR";"0,007410";"0,000000";"0,014820000000000";"0,75";"0,011115000000000"
"2023-07-01";"2023-06-01";"Spotify";"Austria";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"7";"EUR";"0,002716";"0,000000";"0,019015000000000";"0,75";"0,014261250000000"
"2023-07-01";"2023-05-01";"Deezer";"Netherlands";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"1";"EUR";"0,000008";"0,000000";"0,000007663400000";"0,75";"0,000005747550000"
"2023-07-01";"2023-06-01";"Spotify";"Mexico";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La mauvaise herbe ";"3616558447944";"QZ-DA4-21-05744";"";"Music release";"Stream";"1";"EUR";"0,001340";"0,000000";"0,001340000000000";"0,75";"0,001005000000000"
"2023-07-01";"2023-07-01";"YouTube Official Content";"Finland";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La mauvaise herbe ";"3616558447944";"QZ-DA4-21-05744";"";"Music release";"Stream";"1";"EUR";"0,007624";"0,000000";"0,007623794633160";"0,75";"0,005717845974870"
"2023-07-01";"2023-07-01";"YouTube Official Content";"Australia";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La mauvaise herbe ";"3616558447944";"QZ-DA4-21-05744";"";"Music release";"Stream";"1";"EUR";"0,010981";"0,000000";"0,010981314144240";"0,75";"0,008235985608180"
"2023-07-01";"2023-07-01";"YouTube UGC";"Guatemala";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"1";"EUR";"0,002074";"0,000000";"0,002073735974760";"0,75";"0,001555301981070"
"2023-07-01";"2023-07-01";"Apple Music";"United states";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Comme un chien ";"3616840797078";"FR-X76-21-65458";"";"Music release";"Stream";"3";"EUR";"0,004958";"0,000000";"0,014873954673600";"0,75";"0,011155466005200"
"2023-07-01";"2023-06-01";"Spotify";"Germany";"Petit Voyou Music";"Petit Voyou";"Fragments";"Fragments ";"3616558444332";"QZ-MEN-20-32895";"";"Music release";"Stream";"6";"EUR";"0,003345";"0,000000";"0,020072000000000";"0,75";"0,015054000000000"
"2023-08-01";"2023-07-01";"Spotify";"Switzerland";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840797078";"FR-X76-21-64425";"";"Music release";"Stream";"32";"EUR";"0,004873";"0,000000";"0,155942000500000";"0,75";"0,116956500375000"
"2023-08-01";"2023-07-01";"Spotify";"United states";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Toi & moi ";"3616840797078";"FR-X76-21-65460";"";"Music release";"Stream";"15";"EUR";"0,004058";"0,000000";"0,060863000200000";"0,75";"0,045647250150000"
"2023-08-01";"2023-07-01";"Spotify";"Hungary";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"PLATFORM PROMOTION";"13";"EUR";"-0,000570";"0,000000";"-0,007407141300000";"0,75";"-0,005555355975000"
"2023-08-01";"2023-07-01";"Spotify";"Norway";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"2";"EUR";"0,006168";"0,000000";"0,012336000000000";"0,75";"0,009252000000000"
"2023-08-01";"2023-06-01";"Deezer";"Canada";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Toi & moi ";"3616840797078";"FR-X76-21-65460";"";"Music release";"Stream";"1";"EUR";"0,003015";"0,000000";"0,003014807900000";"0,75";"0,002261105925000"
"2023-08-01";"2023-07-01";"Spotify";"Sweden";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"PLATFORM PROMOTION";"9";"EUR";"-0,001093";"0,000000";"-0,009835054000000";"0,75";"-0,007376290500000"
"2023-08-01";"2023-08-01";"YouTube Official Content";"Turkey";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"20";"EUR";"0,000361";"0,000000";"0,007225550412000";"0,75";"0,005419162809000"
"2023-08-01";"2023-08-01";"YouTube Official Content";"Switzerland";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"18";"EUR";"0,007851";"0,000000";"0,141313432572600";"0,75";"0,105985074429450"
"2023-09-01";"2023-08-01";"Spotify";"Australia";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"PLATFORM PROMOTION";"10";"EUR";"-0,000765";"0,000000";"-0,007654265400000";"0,75";"-0,005740699050000"
"2023-09-01";"2023-08-01";"Spotify";"Turkey";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"PLATFORM PROMOTION";"63";"EUR";"-0,000116";"0,000000";"-0,007293461000000";"0,75";"-0,005470095750000"
"2023-09-01";"2023-08-01";"Spotify";"Ukraine";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"PLATFORM PROMOTION";"1";"EUR";"-0,000432";"0,000000";"-0,000431850000000";"0,75";"-0,000323887500000"
"2023-09-01";"2023-08-01";"Spotify";"Tunisia";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"1";"EUR";"0,002259";"0,000000";"0,002259000000000";"0,75";"0,001694250000000"
"2023-09-01";"2023-08-01";"Spotify";"Seychelles";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"1";"EUR";"0,002934";"0,000000";"0,002934000000000";"0,75";"0,002200500000000"
"2023-09-01";"2023-06-01";"Yandex";"Worldwide";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Download";"1";"EUR";"0,000069";"0,000000";"0,000068896255366";"0,75";"0,000051672191524"
"2023-09-01";"2023-09-01";"Apple Music";"Belgium";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840797078";"FR-X76-21-64425";"";"Music release";"Stream";"9";"EUR";"0,005362";"0,000000";"0,048262000000000";"0,75";"0,036196500000000"
"2023-07-01";"2023-06-01";"Spotify";"Brazil";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"PLATFORM PROMOTION";"43";"EUR";"-0,000478";"0,000000";"-0,020537919000000";"0,75";"-0,015403439250000"
"2023-07-01";"2023-06-01";"Spotify";"Slovakia";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"3";"EUR";"0,001859";"0,000000";"0,005576000000000";"0,75";"0,004182000000000"
"2023-07-01";"2023-06-01";"Spotify";"Seychelles";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"PLATFORM PROMOTION";"1";"EUR";"-0,000916";"0,000000";"-0,000916484000000";"0,75";"-0,000687363000000"
"2023-07-01";"2023-06-01";"Spotify";"Norway";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"11";"EUR";"0,004146";"0,000000";"0,045601000000000";"0,75";"0,034200750000000"
"2023-07-01";"2023-06-01";"Spotify";"Mauritius";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"2";"EUR";"0,001865";"0,000000";"0,003731000000000";"0,75";"0,002798250000000"
"2023-07-01";"2023-05-01";"Deezer";"Switzerland";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La mauvaise herbe ";"3616558447944";"QZ-DA4-21-05744";"";"Music release";"Stream";"2";"EUR";"0,009305";"0,000000";"0,018610267300000";"0,75";"0,013957700475000"
"2023-07-01";"2023-07-01";"Apple Music";"Australia";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840797078";"FR-X76-21-64425";"";"Music release";"Stream";"1";"EUR";"0,002740";"0,000000";"0,002740465612017";"0,75";"0,002055349209013"
"2023-08-01";"2023-07-01";"Spotify";"Australia";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"129";"EUR";"0,002744";"0,000000";"0,354038999200000";"0,75";"0,265529249400000"
"2023-08-01";"2023-08-01";"YouTube UGC";"Canada";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"81";"EUR";"0,006143";"0,000000";"0,497565421184870";"0,75";"0,373174065888653"
"2023-08-01";"2023-07-01";"Spotify";"Poland";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"PLATFORM PROMOTION";"19";"EUR";"-0,000362";"0,000000";"-0,006872294700000";"0,75";"-0,005154221025000"
"2023-08-01";"2023-07-01";"Amazon Premium";"Germany";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"2";"EUR";"0,007245";"0,000000";"0,014489400000000";"0,75";"0,010867050000000"
"2023-08-01";"2022-12-01";"Rhapsody / Napster";"France";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La mauvaise herbe ";"3616558447944";"QZ-DA4-21-05744";"";"Music release";"Stream";"10";"EUR";"0,003510";"0,000000";"0,035095530542698";"0,75";"0,026321647907023"
"2023-09-01";"2023-08-01";"Spotify";"Czech republic";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"PLATFORM PROMOTION";"4";"EUR";"-0,000388";"0,000000";"-0,001550016000000";"0,75";"-0,001162512000000"
"2023-09-01";"2023-08-01";"Spotify";"Norway";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"24";"EUR";"0,003704";"0,000000";"0,088900999900000";"0,75";"0,066675749925000"
"2023-09-01";"2023-08-01";"Spotify";"Australia";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"34";"EUR";"0,002550";"0,000000";"0,086708999600000";"0,75";"0,065031749700000"
"2023-09-01";"2023-08-01";"Spotify";"Latvia";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"1";"EUR";"0,001294";"0,000000";"0,001294000000000";"0,75";"0,000970500000000"
"2023-09-01";"2023-08-01";"Spotify";"Czech republic";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Toi & moi ";"3616840797078";"FR-X76-21-65460";"";"Music release";"Stream";"1";"EUR";"0,000136";"0,000000";"0,000136000000000";"0,75";"0,000102000000000"
"2023-09-01";"2023-08-01";"Spotify";"India";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La mauvaise herbe ";"3616558447944";"QZ-DA4-21-05744";"";"Music release";"Stream";"1";"EUR";"0,000886";"0,000000";"0,000886000000000";"0,75";"0,000664500000000"
"2023-09-01";"2023-08-01";"Facebook / Instagram";"France";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"43";"EUR";"0,000035";"0,000000";"0,001516428300000";"0,75";"0,001137321225000"
"2023-09-01";"2023-08-01";"Spotify";"Philippines";"Petit Voyou Music";"Petit Voyou";"Fragments";"Fragments ";"3616558444332";"QZ-MEN-20-32895";"";"Music release";"Stream";"4";"EUR";"0,000429";"0,000000";"0,001716000000000";"0,75";"0,001287000000000"
"2023-09-01";"2023-08-01";"Amazon Prime";"France";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"3";"EUR";"0,002090";"0,000000";"0,006270000000000";"0,75";"0,004702500000000"
"2023-09-01";"2023-07-01";"Deezer";"Germany";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Toi & moi ";"3616840797078";"FR-X76-21-65460";"";"Music release";"Stream";"4";"EUR";"0,007248";"0,000000";"0,028990624000000";"0,75";"0,021742968000000"
"2023-09-01";"2023-09-01";"Apple Music";"Israel";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"3";"EUR";"0,004213";"0,000000";"0,012638022652320";"0,75";"0,009478516989240"
"2023-07-01";"2023-06-01";"Spotify";"Kazakhstan";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"PLATFORM PROMOTION";"1";"EUR";"-0,000443";"0,000000";"-0,000442942000000";"0,75";"-0,000332206500000"
"2023-07-01";"2023-06-01";"Spotify";"Israel";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"PLATFORM PROMOTION";"5";"EUR";"-0,000548";"0,000000";"-0,002742432900000";"0,75";"-0,002056824675000"
"2023-07-01";"2023-06-01";"Spotify";"Hungary";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"PLATFORM PROMOTION";"1";"EUR";"-0,000553";"0,000000";"-0,000553006000000";"0,75";"-0,000414754500000"
"2023-07-01";"2023-06-01";"Spotify";"El salvador";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"PLATFORM PROMOTION";"4";"EUR";"-0,000259";"0,000000";"-0,001035137900000";"0,75";"-0,000776353425000"
"2023-07-01";"2023-06-01";"Spotify";"Morocco";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"97";"EUR";"0,001296";"0,000000";"0,125670997100000";"0,75";"0,094253247825000"
"2023-07-01";"2023-05-01";"Deezer";"Germany";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"9";"EUR";"0,003903";"0,000000";"0,035124146100000";"0,75";"0,026343109575000"
"2023-07-01";"2023-06-01";"Spotify";"Monaco";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"34";"EUR";"0,004637";"0,000000";"0,157669000900000";"0,75";"0,118251750675000"
"2023-07-01";"2023-05-01";"Facebook / Instagram";"Viet nam";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Creation";"6";"EUR";"0,000116";"0,000000";"0,000694350826803";"0,75";"0,000520763120102"
"2023-07-01";"2023-07-01";"YouTube Official Content";"Belgium";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840797078";"FR-X76-21-64425";"";"Music release";"Stream";"2";"EUR";"0,003641";"0,000000";"0,007282457159760";"0,75";"0,005461842869820"
"2023-08-01";"2023-07-01";"Spotify";"Indonesia";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"PLATFORM PROMOTION";"8";"EUR";"-0,000084";"0,000000";"-0,000668038000000";"0,75";"-0,000501028500000"
"2023-08-01";"2023-07-01";"Facebook / Instagram";"United states";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"1";"EUR";"0,000042";"0,000000";"0,000041995500000";"0,75";"0,000031496625000"
"2023-08-01";"2023-07-01";"Spotify";"Philippines";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"14";"EUR";"0,000548";"0,000000";"0,007671999900000";"0,75";"0,005753999925000"
"2023-08-01";"2023-07-01";"Spotify";"Morocco";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"19";"EUR";"0,000569";"0,000000";"0,010804000500000";"0,75";"0,008103000375000"
"2023-08-01";"2023-07-01";"Spotify";"Turkey";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"PLATFORM PROMOTION";"49";"EUR";"-0,000118";"0,000000";"-0,005792683200000";"0,75";"-0,004344512400000"
"2023-08-01";"2023-07-01";"Spotify";"Ukraine";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"14";"EUR";"0,000745";"0,000000";"0,010427999900000";"0,75";"0,007820999925000"
"2023-08-01";"2023-08-01";"YouTube UGC";"Belgium";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"125";"EUR";"0,001794";"0,000000";"0,224245496346470";"0,75";"0,168184122259853"
"2023-08-01";"2023-06-01";"Deezer";"Philippines";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"1";"EUR";"0,004844";"0,000000";"0,004844361700000";"0,75";"0,003633271275000"
"2023-08-01";"2023-07-01";"Spotify";"Mexico";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"31";"EUR";"0,001339";"0,000000";"0,041522000600000";"0,75";"0,031141500450000"
"2023-08-01";"2023-08-01";"YouTube UGC";"Poland";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"1";"EUR";"0,002518";"0,000000";"0,002518158240600";"0,75";"0,001888618680450"
"2023-08-01";"2023-07-01";"Tidal";"France";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840797078";"FR-X76-21-64425";"";"Music release";"Stream";"2";"EUR";"0,006100";"0,000000";"0,012200000000000";"0,75";"0,009150000000000"
"2023-08-01";"2023-08-01";"YouTube Official Content";"India";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"3";"EUR";"0,001505";"0,000000";"0,004515969007500";"0,75";"0,003386976755625"
"2023-08-01";"2023-07-01";"Amazon Ad-Supported";"France";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"2";"EUR";"0,000950";"0,000000";"0,001900000000000";"0,75";"0,001425000000000"
"2023-09-01";"2023-08-01";"Spotify";"Serbia and montenegro";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"PLATFORM PROMOTION";"2";"EUR";"-0,000358";"0,000000";"-0,000716645000000";"0,75";"-0,000537483750000"
"2023-09-01";"2023-08-01";"Spotify";"Colombia";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"PLATFORM PROMOTION";"5";"EUR";"-0,000158";"0,000000";"-0,000787790000000";"0,75";"-0,000590842500000"
"2023-09-01";"2023-08-01";"Spotify";"United kingdom";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"PLATFORM PROMOTION";"15";"EUR";"-0,001382";"0,000000";"-0,020726532100000";"0,75";"-0,015544899075000"
"2023-09-01";"2023-08-01";"Spotify";"South africa";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"3";"EUR";"0,000100";"0,000000";"0,000300000000000";"0,75";"0,000225000000000"
"2023-09-01";"2023-08-01";"Spotify";"Sri lanka";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"PLATFORM PROMOTION";"1";"EUR";"-0,000005";"0,000000";"-0,000005356000000";"0,75";"-0,000004017000000"
"2023-09-01";"2023-08-01";"Spotify";"Gabon";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"1";"EUR";"0,000003";"0,000000";"0,000003000000000";"0,75";"0,000002250000000"
"2023-09-01";"2023-08-01";"Spotify";"Hong kong";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"4";"EUR";"0,001365";"0,000000";"0,005458999900000";"0,75";"0,004094249925000"
"2023-09-01";"2023-08-01";"Spotify";"Hungary";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"33";"EUR";"0,001674";"0,000000";"0,055237000200000";"0,75";"0,041427750150000"
"2023-09-01";"2023-07-01";"Facebook / Instagram";"Algeria";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Creation";"6";"EUR";"0,000107";"0,000000";"0,000639351230038";"0,75";"0,000479513422529"
"2023-09-01";"2023-09-01";"YouTube UGC";"Australia";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"1";"EUR";"0,000199";"0,000000";"0,000199124950500";"0,75";"0,000149343712875"
"2023-09-01";"2023-09-01";"YouTube UGC";"Austria";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"1";"EUR";"0,012417";"0,000000";"0,012417321798000";"0,75";"0,009312991348500"
"2023-09-01";"2023-09-01";"Apple Music";"Australia";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Toi & moi ";"3616840797078";"FR-X76-21-65460";"";"Music release";"Stream";"1";"EUR";"0,002578";"0,000000";"0,002577708234479";"0,75";"0,001933281175859"
"2023-09-01";"2023-09-01";"Apple Music";"Luxembourg";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840797078";"FR-X76-21-64425";"";"Music release";"Stream";"1";"EUR";"0,010822";"0,000000";"0,010822000000000";"0,75";"0,008116500000000"
"2023-09-01";"2023-09-01";"Apple Music";"Belgium";"Petit Voyou Music";"Petit Voyou";"Fragments";"Fragments ";"3616558444332";"QZ-MEN-20-32895";"";"Music release";"Stream";"6";"EUR";"0,009359";"0,000000";"0,056152000000000";"0,75";"0,042114000000000"
"2023-09-01";"2023-08-01";"Amazon Premium";"France";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La mauvaise herbe ";"3616558447944";"QZ-DA4-21-05744";"";"Music release";"Stream";"20";"EUR";"0,011016";"0,000000";"0,220322099700000";"0,75";"0,165241574775000"
"2023-07-01";"2023-06-01";"Spotify";"Argentina";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"PLATFORM PROMOTION";"2";"EUR";"-0,000238";"0,000000";"-0,000475072000000";"0,75";"-0,000356304000000"
"2023-07-01";"2023-06-01";"Spotify";"United kingdom";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"PLATFORM PROMOTION";"8";"EUR";"-0,001212";"0,000000";"-0,009692515800000";"0,75";"-0,007269386850000"
"2023-07-01";"2023-07-01";"YouTube UGC";"Argentina";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La mauvaise herbe ";"3616558447944";"QZ-DA4-21-05744";"";"Music release";"Stream";"4";"EUR";"0,000589";"0,000000";"0,002355671861880";"0,75";"0,001766753896410"
"2023-07-01";"2023-06-01";"Spotify";"South africa";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"PLATFORM PROMOTION";"7";"EUR";"-0,000267";"0,000000";"-0,001866670000000";"0,75";"-0,001400002500000"
"2023-07-01";"2023-06-01";"Spotify";"Argentina";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"PLATFORM PROMOTION";"13";"EUR";"-0,000221";"0,000000";"-0,002871894600000";"0,75";"-0,002153920950000"
