"Mois de Reporting";"Mois de vente";"Plateforme";"Pays / Région";"Nom du label";"Nom de l'artiste";"Titre de la sortie";"Titre de la piste";"UPC";"ISRC";"Reference catalogue sortie";"Type de sortie";"Type de vente";"Quantite";"Devise de paiement du client";"Prix unitaire";"Frais de reproduction mechanique";"Revenu brut";"Taux de revenu client";"Revenu Net"
"2023-10-01";"2023-10-01";"YouTube Official Content";"Turkey";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Toi & moi ";"3616840797078";"FR-X76-21-65460";"";"Music release";"Stream";"1";"EUR";"0,000200";"0,000000";"0,000199549667850";"0,75";"0,000149662250887"
"2023-10-01";"2023-09-01";"Amazon Prime";"France";"Petit Voyou Music";"Petit Voyou";"Fragments";"Fragments ";"3616558444332";"QZ-MEN-20-32895";"";"Music release";"Stream";"13";"EUR";"0,002090";"0,000000";"0,027170000000000";"0,75";"0,020377500000000"
"2023-11-01";"2023-10-01";"Spotify";"Tunisia";"Petit Voyou Music";"Petit Voyou";"Fragments";"Fragments ";"3616558444332";"QZ-MEN-20-32895";"";"Music release";"Stream";"2";"EUR";"0,000003";"0,000000";"0,000005000000000";"0,75";"0,000003750000000"
"2023-11-01";"2023-10-01";"Spotify";"United kingdom";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"59";"EUR";"0,004598";"0,000000";"0,271259000400000";"0,75";"0,203444250300000"
"2023-11-01";"2023-10-01";"Spotify";"Viet nam";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"1";"EUR";"0,000039";"0,000000";"0,000039000000000";"0,75";"0,000029250000000"
"2023-11-01";"2023-10-01";"Spotify";"Sweden";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"7";"EUR";"0,004708";"0,000000";"0,032959000000000";"0,75";"0,024719250000000"
"2023-11-01";"2023-10-01";"Spotify";"Ghana";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"3";"EUR";"0,000181";"0,000000";"0,000542000000000";"0,75";"0,000406500000000"
"2023-11-01";"2023-10-01";"Spotify";"Costa rica";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"6";"EUR";"0,002700";"0,000000";"0,016199000000000";"0,75";"0,012149250000000"
"2023-11-01";"2023-10-01";"Spotify";"United states";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"508";"EUR";"0,003781";"0,000000";"1,920869004600000";"0,75";"1,440651753450000"
"2023-11-01";"2023-10-01";"Spotify";"Argentina";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"5";"EUR";"0,001089";"0,000000";"0,005443000000000";"0,75";"0,004082250000000"
"2023-11-01";"2023-10-01";"Spotify";"Costa rica";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"PLATFORM PROMOTION";"3";"EUR";"-0,000622";"0,000000";"-0,001865139900000";"0,75";"-0,001398854925000"
"2023-11-01";"2023-09-01";"Deezer";"Serbia and montenegro";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"1";"EUR";"0,005235";"0,000000";"0,005235130500000";"0,75";"0,003926347875000"
"2023-11-01";"2023-11-01";"YouTube UGC";"Romania";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"5";"EUR";"0,002822";"0,000000";"0,014109011468860";"0,75";"0,010581758601645"
"2023-11-01";"2023-10-01";"Amazon Premium";"France";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"130";"EUR";"0,009432";"0,000000";"1,226208699700000";"0,75";"0,919656524775000"
"2023-12-01";"2023-11-01";"Spotify";"Greece";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"PLATFORM PROMOTION";"1";"EUR";"-0,000814";"0,000000";"-0,000814436000000";"0,75";"-0,000610827000000"
"2023-12-01";"2023-11-01";"Spotify";"Azerbaijan";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"PLATFORM PROMOTION";"1";"EUR";"-0,000584";"0,000000";"-0,000583733000000";"0,75";"-0,000437799750000"
"2023-12-01";"2023-11-01";"Spotify";"Argentina";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"PLATFORM PROMOTION";"9";"EUR";"-0,000212";"0,000000";"-0,001909855400000";"0,75";"-0,001432391550000"
"2023-12-01";"2023-11-01";"Spotify";"New zealand";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"35";"EUR";"0,002562";"0,000000";"0,089669999400000";"0,75";"0,067252499550000"
"2023-12-01";"2023-11-01";"Spotify";"Viet nam";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"5";"EUR";"0,000298";"0,000000";"0,001488000000000";"0,75";"0,001116000000000"
"2023-12-01";"2023-11-01";"Spotify";"Portugal";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"26";"EUR";"0,002302";"0,000000";"0,059862999900000";"0,75";"0,044897249925000"
"2023-12-01";"2023-11-01";"Spotify";"Singapore";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"5";"EUR";"0,003276";"0,000000";"0,016379000000000";"0,75";"0,012284250000000"
"2023-12-01";"2023-10-01";"Deezer";"France";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840797078";"FR-X76-21-64425";"";"Music release";"Stream";"121";"EUR";"0,005373";"0,000000";"0,650137261300000";"0,75";"0,487602945975000"
"2023-12-01";"2023-10-01";"Deezer";"United states";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"1";"EUR";"0,006272";"0,000000";"0,006272065100000";"0,75";"0,004704048825000"
"2023-12-01";"2023-10-01";"Deezer";"Egypt";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"1";"EUR";"0,007885";"0,000000";"0,007885357000000";"0,75";"0,005914017750000"
"2023-12-01";"2023-10-01";"Facebook / Instagram";"France";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Creation";"30";"EUR";"0,000885";"0,000000";"0,026537422228472";"0,75";"0,019903066671354"
"2023-12-01";"2023-12-01";"Apple Music";"United states";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"2";"EUR";"0,003971";"0,000000";"0,007941021045780";"0,75";"0,005955765784335"
"2023-12-01";"2023-12-01";"YouTube Official Content";"United states";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"2";"EUR";"0,009930";"0,000000";"0,019860674231920";"0,75";"0,014895505673940"
"2023-12-01";"2023-12-01";"YouTube Official Content";"Ecuador";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"2";"EUR";"0,002109";"0,000000";"0,004217223893400";"0,75";"0,003162917920050"
"2023-12-01";"2023-11-01";"Amazon Ad-Supported";"Germany";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"1";"EUR";"0,000950";"0,000000";"0,000950000000000";"0,75";"0,000712500000000"
"2023-10-01";"2023-09-01";"Spotify";"Tunisia";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"PLATFORM PROMOTION";"2";"EUR";"-0,000460";"0,000000";"-0,000919669000000";"0,75";"-0,000689751750000"
"2023-10-01";"2023-09-01";"Spotify";"Slovakia";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"PLATFORM PROMOTION";"6";"EUR";"-0,000564";"0,000000";"-0,003386910000000";"0,75";"-0,002540182500000"
"2023-10-01";"2023-09-01";"Spotify";"Philippines";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"PLATFORM PROMOTION";"4";"EUR";"-0,000225";"0,000000";"-0,000901547200000";"0,75";"-0,000676160400000"
"2023-10-01";"2023-08-01";"Deezer";"France";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840797078";"FR-X76-21-64425";"";"Music release";"Stream";"112";"EUR";"0,005894";"0,000000";"0,660073539400000";"0,75";"0,495055154550000"
"2023-10-01";"2023-09-01";"Spotify";"Lebanon";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"7";"EUR";"0,000678";"0,000000";"0,004744000100000";"0,75";"0,003558000075000"
"2023-10-01";"2023-09-01";"Spotify";"United arab emirates";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"1";"EUR";"0,000236";"0,000000";"0,000236000000000";"0,75";"0,000177000000000"
"2023-10-01";"2023-09-01";"Spotify";"Hong kong";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"3";"EUR";"0,002356";"0,000000";"0,007068000000000";"0,75";"0,005301000000000"
"2023-10-01";"2023-10-01";"YouTube UGC";"Canada";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"44";"EUR";"0,008298";"0,000000";"0,365096072205546";"0,75";"0,273822054154160"
"2023-10-01";"2023-09-01";"Spotify";"Canada";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"385";"EUR";"0,002456";"0,000000";"0,945735012500000";"0,75";"0,709301259375000"
"2023-10-01";"2022-01-01";"Deezer";"Netherlands";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"1";"EUR";"0,000228";"0,000000";"0,000227971400000";"0,75";"0,000170978550000"
"2023-10-01";"2023-10-01";"YouTube Official Content";"France";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"115";"EUR";"0,006140";"0,000000";"0,706142232907026";"0,75";"0,529606674680270"
"2023-10-01";"2023-09-01";"Spotify";"Singapore";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La mauvaise herbe ";"3616558447944";"QZ-DA4-21-05744";"";"Music release";"Stream";"1";"EUR";"0,003180";"0,000000";"0,003180000000000";"0,75";"0,002385000000000"
"2023-10-01";"2023-09-01";"Spotify";"Switzerland";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La mauvaise herbe ";"3616558447944";"QZ-DA4-21-05744";"";"Music release";"Stream";"120";"EUR";"0,004616";"0,000000";"0,553932001000000";"0,75";"0,415449000750000"
"2023-10-01";"2023-09-01";"Amazon Prime";"France";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"35";"EUR";"0,002090";"0,000000";"0,073150000000000";"0,75";"0,054862500000000"
"2023-10-01";"2023-10-01";"Apple Music";"United states";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840797078";"FR-X76-21-64425";"";"Music release";"Stream";"10";"EUR";"0,004213";"0,000000";"0,042134494624320";"0,75";"0,031600870968240"
"2023-11-01";"2023-10-01";"Spotify";"Mexico";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"49";"EUR";"0,001216";"0,000000";"0,059585999700000";"0,75";"0,044689499775000"
"2023-11-01";"2023-10-01";"Spotify";"Spain";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"75";"EUR";"0,002272";"0,000000";"0,170363998800000";"0,75";"0,127772999100000"
"2023-11-01";"2023-10-01";"Spotify";"Brazil";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"98";"EUR";"0,001774";"0,000000";"0,173876997100000";"0,75";"0,130407747825000"
"2023-11-01";"2023-10-01";"Spotify";"Hong kong";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"61";"EUR";"0,003066";"0,000000";"0,187030000600000";"0,75";"0,140272500450000"
"2023-11-01";"2023-10-01";"Spotify";"Morocco";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"24";"EUR";"0,000520";"0,000000";"0,012469999900000";"0,75";"0,009352499925000"
"2023-11-01";"2023-10-01";"Amazon Prime";"Austria";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La mauvaise herbe ";"3616558447944";"QZ-DA4-21-05744";"";"Music release";"Stream";"1";"EUR";"0,002090";"0,000000";"0,002090000000000";"0,75";"0,001567500000000"
"2023-11-01";"2023-11-01";"YouTube Official Content";"Romania";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"11";"EUR";"0,002087";"0,000000";"0,022959572411490";"0,75";"0,017219679308618"
"2023-11-01";"2023-11-01";"YouTube Official Content";"Portugal";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La mauvaise herbe ";"3616558447944";"QZ-DA4-21-05744";"";"Music release";"Stream";"1";"EUR";"0,008491";"0,000000";"0,008491349900990";"0,75";"0,006368512425743"
"2023-12-01";"2023-11-01";"Spotify";"Thailand";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"PLATFORM PROMOTION";"1";"EUR";"-0,000324";"0,000000";"-0,000324129000000";"0,75";"-0,000243096750000"
"2023-12-01";"2023-11-01";"Spotify";"Egypt";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"10";"EUR";"0,000893";"0,000000";"0,008934000000000";"0,75";"0,006700500000000"
"2023-12-01";"2023-11-01";"Spotify";"Argentina";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La mauvaise herbe ";"3616558447944";"QZ-DA4-21-05744";"";"Music release";"Stream";"1";"EUR";"0,000549";"0,000000";"0,000549000000000";"0,75";"0,000411750000000"
"2023-12-01";"2023-11-01";"Spotify";"Uganda";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"1";"EUR";"0,000014";"0,000000";"0,000014000000000";"0,75";"0,000010500000000"
"2023-12-01";"2023-11-01";"Spotify";"Saudi arabia";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"1";"EUR";"0,000229";"0,000000";"0,000229000000000";"0,75";"0,000171750000000"
"2023-12-01";"2023-11-01";"Spotify";"Viet nam";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"6";"EUR";"0,000065";"0,000000";"0,000388999800000";"0,75";"0,000291749850000"
"2023-12-01";"2023-11-01";"Spotify";"Switzerland";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"729";"EUR";"0,004590";"0,000000";"3,346213979000000";"0,75";"2,509660484250000"
"2023-12-01";"2023-10-01";"Deezer";"United arab emirates";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"4";"EUR";"0,003055";"0,000000";"0,012220082000000";"0,75";"0,009165061500000"
"2023-12-01";"2023-12-01";"Apple Music";"Belgium";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"16";"EUR";"0,005452";"0,000000";"0,087233000000000";"0,75";"0,065424750000000"
"2023-12-01";"2023-12-01";"Apple Music";"Luxembourg";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"3";"EUR";"0,011426";"0,000000";"0,034279000000000";"0,75";"0,025709250000000"
"2023-10-01";"2023-09-01";"Spotify";"Romania";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"PLATFORM PROMOTION";"7";"EUR";"-0,000344";"0,000000";"-0,002409455100000";"0,75";"-0,001807091325000"
"2023-10-01";"2023-09-01";"Spotify";"Morocco";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"PLATFORM PROMOTION";"31";"EUR";"-0,000371";"0,000000";"-0,011504657100000";"0,75";"-0,008628492825000"
"2023-10-01";"2023-08-01";"Deezer";"Switzerland";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"14";"EUR";"0,003078";"0,000000";"0,043090601600000";"0,75";"0,032317951200000"
"2023-10-01";"2023-08-01";"Deezer";"Belgium";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La mauvaise herbe ";"3616558447944";"QZ-DA4-21-05744";"";"Music release";"Stream";"2";"EUR";"0,007511";"0,000000";"0,015022635900000";"0,75";"0,011266976925000"
"2023-10-01";"2023-09-01";"Spotify";"Viet nam";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"3";"EUR";"0,000509";"0,000000";"0,001527000000000";"0,75";"0,001145250000000"
"2023-10-01";"2023-09-01";"Spotify";"Sweden";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"24";"EUR";"0,003469";"0,000000";"0,083265000200000";"0,75";"0,062448750150000"
"2023-10-01";"2021-11-01";"Deezer";"France";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"6";"EUR";"0,041235";"0,000000";"0,247410088200000";"0,75";"0,185557566150000"
"2023-10-01";"2023-10-01";"YouTube UGC";"Canada";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"24";"EUR";"0,005759";"0,000000";"0,138222021929946";"0,75";"0,103666516447460"
"2023-10-01";"2023-10-01";"YouTube Official Content";"Switzerland";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"3";"EUR";"0,015918";"0,000000";"0,047753627723490";"0,75";"0,035815220792618"
"2023-10-01";"2023-09-01";"Amazon Premium";"France";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La mauvaise herbe ";"3616558447944";"QZ-DA4-21-05744";"";"Music release";"Stream";"32";"EUR";"0,011233";"0,000000";"0,359454350100000";"0,75";"0,269590762575000"
"2023-10-01";"2023-10-01";"Apple Music";"France";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"75";"EUR";"0,005494";"0,000000";"0,412085000000000";"0,75";"0,309063750000000"
"2023-11-01";"2023-10-01";"Spotify";"Poland";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"13";"EUR";"0,001193";"0,000000";"0,015507000200000";"0,75";"0,011630250150000"
"2023-11-01";"2023-10-01";"Spotify";"Australia";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"24";"EUR";"0,002712";"0,000000";"0,065096000200000";"0,75";"0,048822000150000"
"2023-11-01";"2023-10-01";"Spotify";"Estonia";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"1";"EUR";"0,002055";"0,000000";"0,002055000000000";"0,75";"0,001541250000000"
"2023-11-01";"2023-10-01";"Spotify";"Chile";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"PLATFORM PROMOTION";"3";"EUR";"-0,000392";"0,000000";"-0,001174607100000";"0,75";"-0,000880955325000"
"2023-11-01";"2023-09-01";"Deezer";"United kingdom";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La mauvaise herbe ";"3616558447944";"QZ-DA4-21-05744";"";"Music release";"Stream";"1";"EUR";"0,013774";"0,000000";"0,013774348700000";"0,75";"0,010330761525000"
"2023-11-01";"2023-09-01";"Facebook / Instagram";"Belgium";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Creation";"12";"EUR";"0,001211";"0,000000";"0,014528724784829";"0,75";"0,010896543588622"
"2023-11-01";"2023-11-01";"YouTube Official Content";"Brazil";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La mauvaise herbe ";"3616558447944";"QZ-DA4-21-05744";"";"Music release";"Stream";"2";"EUR";"0,002156";"0,000000";"0,004312346696860";"0,75";"0,003234260022645"
"2023-11-01";"2023-11-01";"Apple Music";"United states";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840797078";"FR-X76-21-64425";"";"Music release";"Stream";"7";"EUR";"0,004608";"0,000000";"0,032254767259960";"0,75";"0,024191075444970"
"2023-12-01";"2023-11-01";"Spotify";"Tunisia";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"PLATFORM PROMOTION";"2";"EUR";"-0,000365";"0,000000";"-0,000730972000000";"0,75";"-0,000548229000000"
"2023-12-01";"2023-11-01";"Spotify";"Morocco";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Toi & moi ";"3616840797078";"FR-X76-21-65460";"";"Music release";"Stream";"1";"EUR";"0,000013";"0,000000";"0,000013000000000";"0,75";"0,000009750000000"
"2023-12-01";"2023-11-01";"Amazon Prime";"France";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"20";"EUR";"0,002152";"0,000000";"0,043035000000000";"0,75";"0,032276250000000"
"2023-10-01";"2023-09-01";"Spotify";"Indonesia";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"PLATFORM PROMOTION";"2";"EUR";"-0,000089";"0,000000";"-0,000178642000000";"0,75";"-0,000133981500000"
"2023-10-01";"2021-11-01";"Deezer";"France";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840797078";"FR-X76-21-64425";"";"Music release";"Stream";"4";"EUR";"0,007728";"0,000000";"0,030911296300000";"0,75";"0,023183472225000"
"2023-10-01";"2023-09-01";"Spotify";"Israel";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"PLATFORM PROMOTION";"5";"EUR";"-0,000929";"0,000000";"-0,004646279000000";"0,75";"-0,003484709250000"
"2023-10-01";"2023-10-01";"YouTube UGC";"Ukraine";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"8";"EUR";"0,001685";"0,000000";"0,013478419890780";"0,75";"0,010108814918085"
"2023-10-01";"2023-09-01";"Spotify";"Algeria";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"12";"EUR";"0,000030";"0,000000";"0,000366000000000";"0,75";"0,000274500000000"
"2023-10-01";"2023-09-01";"Spotify";"Serbia and montenegro";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"1";"EUR";"0,001084";"0,000000";"0,001084000000000";"0,75";"0,000813000000000"
"2023-10-01";"2022-01-01";"Deezer";"France";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840797078";"FR-X76-21-64425";"";"Music release";"Stream";"1";"EUR";"-0,003389";"0,000000";"-0,003389463200000";"0,75";"-0,002542097400000"
"2023-11-01";"2023-10-01";"Spotify";"Germany";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Toi & moi ";"3616840797078";"FR-X76-21-65460";"";"Music release";"Stream";"6";"EUR";"0,003193";"0,000000";"0,019160000000000";"0,75";"0,014370000000000"
"2023-11-01";"2023-10-01";"Spotify";"Brazil";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Comme un chien ";"3616840797078";"FR-X76-21-65458";"";"Music release";"Stream";"1";"EUR";"0,002177";"0,000000";"0,002177000000000";"0,75";"0,001632750000000"
"2023-11-01";"2023-10-01";"Spotify";"Netherlands";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Toi & moi ";"3616840797078";"FR-X76-21-65460";"";"Music release";"Stream";"5";"EUR";"0,002344";"0,000000";"0,011720000000000";"0,75";"0,008790000000000"
"2023-11-01";"2023-10-01";"Spotify";"Hungary";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"22";"EUR";"0,001463";"0,000000";"0,032189000200000";"0,75";"0,024141750150000"
